"","date","type","code","mid"
"1993","2020/7/8","index","USDX",96.973
"1994","2020/7/9","index","USDX",96.8028
"1995","2020/7/10","index","USDX",96.6719
"1996","2020/7/13","index","USDX",96.5586
"1997","2020/7/14","index","USDX",96.2365
"1998","2020/7/15","index","USDX",96.0418
"1999","2020/7/16","index","USDX",96.3048
"2000","2020/7/17","index","USDX",96.014
"2001","2020/7/20","index","USDX",95.7972
"2002","2020/7/21","index","USDX",95.182
"2003","2020/7/22","index","USDX",94.9758
"2004","2020/7/23","index","USDX",94.7841
"2005","2020/7/24","index","USDX",94.347
"2006","2020/7/27","index","USDX",93.6508
"2007","2020/7/28","index","USDX",93.7655
"2008","2020/7/29","index","USDX",93.2803
"2009","2020/7/30","index","USDX",92.9366
"2010","2020/7/31","index","USDX",93.4841
"2011","2020/8/3","index","USDX",93.5238
"2012","2020/8/4","index","USDX",93.2411
"2013","2020/8/5","index","USDX",92.839
"2014","2020/8/6","index","USDX",92.7899
"2015","2020/8/7","index","USDX",93.4133
"2016","2020/8/10","index","USDX",93.6157
"2017","2020/8/11","index","USDX",93.6583
"2018","2020/8/12","index","USDX",93.4328
"2019","2020/8/13","index","USDX",93.247
"2020","2020/8/14","index","USDX",93.0995
"2021","2020/8/17","index","USDX",92.8361
"2022","2020/8/18","index","USDX",92.3213
"2023","2020/8/19","index","USDX",93.0313
"2024","2020/8/20","index","USDX",92.7612
"2025","2020/8/21","index","USDX",93.2062
"2026","2020/8/24","index","USDX",93.3056
"2027","2020/8/25","index","USDX",93.0084
"2028","2020/8/26","index","USDX",92.8985
"2029","2020/8/27","index","USDX",93.0114
"2030","2020/8/28","index","USDX",92.2833
"2031","2020/8/31","index","USDX",92.1711
"2032","2020/9/1","index","USDX",92.3205
"2033","2020/9/2","index","USDX",92.6407
"2034","2020/9/3","index","USDX",92.7687
"2035","2020/9/4","index","USDX",92.8208
"2036","2020/9/7","index","USDX",93.0623
"2037","2020/9/8","index","USDX",93.5006
"2038","2020/9/9","index","USDX",93.2478
"2039","2020/9/10","index","USDX",93.3956
"2040","2020/9/11","index","USDX",93.2511
"2041","2020/9/14","index","USDX",93.0748
"2042","2020/9/15","index","USDX",93.0933
"2043","2020/9/16","index","USDX",93.1108
"2044","2020/9/17","index","USDX",92.9098
"2045","2020/9/18","index","USDX",93.0081
"2046","2020/9/21","index","USDX",93.5296
"2047","2020/9/22","index","USDX",93.9739
"2048","2020/9/23","index","USDX",94.3688
"2049","2020/9/24","index","USDX",94.3552
"2050","2020/9/25","index","USDX",94.5871
"2051","2020/9/28","index","USDX",94.2656
"2052","2020/9/29","index","USDX",93.8597
"2053","2020/9/30","index","USDX",93.848
"2054","2020/10/9","index","USDX",93.0109
"2055","2020/10/12","index","USDX",93.0443
"2056","2020/10/13","index","USDX",93.5336
"2057","2020/10/14","index","USDX",93.42
"2058","2020/10/15","index","USDX",93.7954
"2059","2020/10/16","index","USDX",93.7064
"2060","2020/10/19","index","USDX",93.4231
"2061","2020/10/20","index","USDX",93.1005
"2062","2020/10/21","index","USDX",92.6577
"2063","2020/10/22","index","USDX",92.9446
"2064","2020/10/23","index","USDX",92.7367
"2065","2020/10/26","index","USDX",93.0667
"2066","2020/10/27","index","USDX",93.0389
"2067","2020/10/28","index","USDX",93.4498
"2068","2020/10/29","index","USDX",93.9325
"2069","2020/10/30","index","USDX",94.0175
"2070","2020/11/2","index","USDX",94.0506
"2071","2020/11/3","index","USDX",93.4093
"2072","2020/11/4","index","USDX",93.442
"2073","2020/11/5","index","USDX",92.5833
"2074","2020/11/6","index","USDX",92.5905
"2075","2020/11/9","index","USDX",92.8361
"2076","2020/11/10","index","USDX",92.72
"2077","2020/11/11","index","USDX",93.0081
"2078","2020/11/12","index","USDX",92.9789
"2079","2020/11/13","index","USDX",92.9706
"2080","2020/11/16","index","USDX",92.5551
"2081","2020/11/17","index","USDX",92.4564
"2082","2020/11/18","index","USDX",92.4043
"2083","2020/11/19","index","USDX",92.3035
"2084","2020/11/20","index","USDX",92.2593
"2085","2020/11/23","index","USDX",92.5197
"2086","2020/11/24","index","USDX",92.1403
"2087","2020/11/25","index","USDX",92.0138
"2088","2020/11/26","index","USDX",92.0194
"2089","2020/11/27","index","USDX",91.7845
"2090","2020/11/30","index","USDX",92.033
"2091","2020/12/1","index","USDX",91.1801
"2092","2020/12/2","index","USDX",91.0183
"2093","2020/12/3","index","USDX",90.6749
"2094","2020/12/4","index","USDX",90.696
"2095","2020/12/7","index","USDX",90.865
"2096","2020/12/8","index","USDX",90.9495
"2097","2020/12/9","index","USDX",91.0342
"2098","2020/12/10","index","USDX",90.7779
"2099","2020/12/11","index","USDX",90.9743
"2100","2020/12/14","index","USDX",90.7283
"2101","2020/12/15","index","USDX",90.5843
"2102","2020/12/16","index","USDX",90.22
"2103","2020/12/17","index","USDX",89.77
"2104","2020/12/18","index","USDX",89.92
"2105","2020/12/21","index","USDX",90.0816
"2106","2020/12/22","index","USDX",90.6334
"2107","2020/12/23","index","USDX",90.3475
"2108","2020/12/24","index","USDX",90.3026
"2109","2020/12/25","index","USDX",90.3331
"2110","2020/12/28","index","USDX",90.2841
"2111","2020/12/29","index","USDX",90.004
"2112","2020/12/30","index","USDX",89.6001
"2113","2020/12/31","index","USDX",89.9583
"2114","2021/1/4","index","USDX",89.8778
"2115","2021/1/5","index","USDX",89.4754
"2116","2021/1/6","index","USDX",89.4167
"2117","2021/1/7","index","USDX",89.827
"2118","2021/1/8","index","USDX",90.0651
"2119","2021/1/11","index","USDX",90.55
"2120","2021/1/12","index","USDX",90.04
"2121","2021/1/13","index","USDX",90.32
"2122","2021/1/14","index","USDX",90.25
"2123","2021/1/15","index","USDX",90.79
"2124","2021/1/18","index","USDX",90.7716
"2125","2021/1/19","index","USDX",90.4882
"2126","2021/1/20","index","USDX",90.4601
"2127","2021/1/21","index","USDX",90.0839
"2128","2021/1/22","index","USDX",90.2112
"2129","2021/1/25","index","USDX",90.351
"2130","2021/1/26","index","USDX",90.1869
"2131","2021/1/27","index","USDX",90.5917
"2132","2021/1/28","index","USDX",90.5405
"2133","2021/1/29","index","USDX",90.5382
"2134","2021/2/1","index","USDX",91.0272
"2135","2021/2/2","index","USDX",91.0431
"2136","2021/2/3","index","USDX",91.1129
"2137","2021/2/4","index","USDX",91.5513
"2138","2021/2/8","index","USDX",90.9682
"2139","2021/2/9","index","USDX",90.44
"2140","2021/2/10","index","USDX",90.4287
"2141","2021/2/18","index","USDX",90.5555
"2142","2021/2/19","index","USDX",90.3398
"2143","2021/2/22","index","USDX",90.0869
"2144","2021/2/23","index","USDX",90.1173
"2145","2021/2/24","index","USDX",90.0435
"2146","2021/2/25","index","USDX",90.2149
"2147","2021/2/26","index","USDX",90.9399
"2148","2021/3/1","index","USDX",91.0173
"2149","2021/3/2","index","USDX",90.7646
"2150","2021/3/3","index","USDX",90.9909
"2151","2021/3/4","index","USDX",91.6141
"2152","2021/3/5","index","USDX",91.997
"2153","2021/3/8","index","USDX",92.4074
"2154","2021/3/9","index","USDX",91.9696
"2155","2021/3/10","index","USDX",91.7818
"2156","2021/3/11","index","USDX",91.4172
"2157","2021/3/12","index","USDX",91.6676
"2158","2021/3/15","index","USDX",91.8032
"2159","2021/3/16","index","USDX",91.8752
"2160","2021/3/17","index","USDX",91.9738
"2161","2021/3/18","index","USDX",91.8283
"2162","2021/3/19","index","USDX",91.9493
"2163","2021/3/22","index","USDX",91.8031
"2164","2021/3/23","index","USDX",92.3527
"2165","2021/3/24","index","USDX",92.5886
"2166","2021/3/25","index","USDX",92.8846
"2167","2021/3/26","index","USDX",92.7252
"2168","2021/3/29","index","USDX",92.9354
"2169","2021/3/30","index","USDX",93.286
"2170","2021/3/31","index","USDX",93.1839
"2171","2021/4/1","index","USDX",92.8963
"2172","2021/4/2","index","USDX",92.9977
"2173","2021/4/6","index","USDX",92.2895
"2174","2021/4/7","index","USDX",92.4201
"2175","2021/4/8","index","USDX",92.0645
"2176","2021/4/9","index","USDX",92.1766
"2177","2021/4/12","index","USDX",92.1065
"2178","2021/4/13","index","USDX",91.8444
"2179","2021/4/14","index","USDX",91.6507
"2180","2021/4/15","index","USDX",91.6795
"2181","2021/4/16","index","USDX",91.5363
"2182","2021/4/19","index","USDX",91.0992
"2183","2021/4/20","index","USDX",91.1943
"2184","2021/4/21","index","USDX",91.1151
"2185","2021/4/22","index","USDX",91.2774
"2186","2021/4/23","index","USDX",90.8295
"2187","2021/4/26","index","USDX",90.8405
"2188","2021/4/27","index","USDX",90.8749
"2189","2021/4/28","index","USDX",90.6064
"2190","2021/4/29","index","USDX",90.6555
"2191","2021/4/30","index","USDX",91.2985
"2192","2021/5/6","index","USDX",90.8715
"2193","2021/5/7","index","USDX",90.2395
"2194","2021/5/10","index","USDX",90.3102
"2195","2021/5/11","index","USDX",90.1777
"2196","2021/5/12","index","USDX",90.8033
"2197","2021/5/13","index","USDX",90.737
"2198","2021/5/14","index","USDX",90.3094
"2199","2021/5/17","index","USDX",90.2163
"2200","2021/5/18","index","USDX",89.795
"2201","2021/5/19","index","USDX",90.1828
"2202","2021/5/20","index","USDX",89.7602
"2203","2021/5/21","index","USDX",90.0432
"2204","2021/5/24","index","USDX",89.8363
"2205","2021/5/25","index","USDX",89.6685
"2206","2021/5/26","index","USDX",90.0576
"2207","2021/5/27","index","USDX",90.0015
"2208","2021/5/28","index","USDX",90.0547
"2209","2021/5/31","index","USDX",89.8467
"2210","2021/6/1","index","USDX",89.9314
"2211","2021/6/2","index","USDX",89.8985
"2212","2021/6/3","index","USDX",90.495
"2213","2021/6/4","index","USDX",90.1393
"2214","2021/6/7","index","USDX",89.9816
"2215","2021/6/8","index","USDX",90.1144
"2216","2021/6/9","index","USDX",90.1324
"2217","2021/6/10","index","USDX",90.0465
"2218","2021/6/11","index","USDX",90.5093
"2219","2021/6/15","index","USDX",90.522
"2220","2021/6/16","index","USDX",91.4019
"2221","2021/6/17","index","USDX",91.9096
"2222","2021/6/18","index","USDX",92.3217
"2223","2021/6/21","index","USDX",91.8554
"2224","2021/6/22","index","USDX",91.7193
"2225","2021/6/23","index","USDX",91.8138
"2226","2021/6/24","index","USDX",91.8153
"2227","2021/6/25","index","USDX",91.8057
"2228","2021/6/28","index","USDX",91.8795
"2229","2021/6/29","index","USDX",92.0941
"2230","2021/6/30","index","USDX",92.3671
"2231","2021/7/1","index","USDX",92.5361
"2232","2021/7/2","index","USDX",92.2449
